Facility #,Facility Name,Facility Name Overflow,Facility Street,Facility City,Facility State,Facility Zip Code,Facility County,Owner Name ,Owner Name Overflow,Business Type,Original Issuance Date,Last Renewal Date,Expiration Date,Georeference
7086468,STEVES RV CENTER INC,,7364 US HIGHWAY 11,POTSDAM,NY,13676,STLA,STEVEN J CHAMBERS,,DLN,01/12/2000,12/01/2023,12/31/2025,POINT (-75.037413154 44.657872241)
7072184,TJ TOYOTA,,6706 ST HWY56 PB5208,POTSDAM,NY,13676,STLA,NORTHERN AUTOMOTIVE,GROUP INC,DLN,09/26/1995,06/08/2023,08/31/2025,POINT (-74.986416881 44.696712883)
7117291,MT GATE CLASSIC,MOTORS LLC,4880 STATE ROUTE 3,STAR LAKE,NY,13690,STLA,DAVID L MCCOY,,DLU,01/31/2014,01/09/2020,12/31/2021,POINT (-74.980554075 44.157389465)
7008878,ARTS USED CARS,,64 W LNCLN AV BX189,WADDINGTON,NY,13694,STLA,ARTHUR J HICKS,,DLB,07/15/1987,01/27/2023,01/31/2025,POINT (-75.1949503 44.8595132)
7008878,ARTS USED CARS,,64 W LNCLN AV BX189,WADDINGTON,NY,13694,STLA,ARTHUR J HICKS,,DLU,03/16/1983,01/27/2023,01/31/2025,POINT (-75.1949503 44.8595132)
7085744,BIG SUCKER MARINE,,3501 ST RTE 345,WADDINGTON,NY,13694,STLA,ROY W LAWRENCE,,DLB,09/23/1999,09/14/2023,08/31/2025,POINT (-75.193274876 44.844989253)
7042450,DEPOT AUTO & EQUIP,SALES,PB723 231 E LNCLN AV,WADDINGTON,NY,13694,STLA,JOE F TIERNAN,,DLU,02/19/1988,02/02/2018,01/31/2020,POINT (-75.1949503 44.8595132)
7092286,KT POWER INC,,82 W LINCOLN AV,WADDINGTON,NY,13694,STLA,JEFFREY P TIERNAN,,DLU,06/09/2006,03/30/2018,03/31/2020,POINT (-75.207088252 44.861137283)
7099872,MOODY RIVER CUSTOM,CYCLE,221 MCGINNIS RD,WADDINGTON,NY,13694,STLA,MICHAEL A OGEEN,,DLU,05/26/2006,06/28/2017,06/30/2019,POINT (-75.164518829 44.865632665)
7084977,R&S AUTO SALES,,PBX111 2667 CTY RT28,WADDINGTON,NY,13694,STLA,RICKY A MORGAN,,DLU,06/16/1999,03/30/2023,05/31/2025,POINT (-75.240866316 44.825271538)
7101664,SEAWAY TRAIL AUTO,SALES,50 1/2 LINCOLN AVE,WADDINGTON,NY,13694,STLA,SEAWAY TRAIL CAR,WASH LLC,DLU,04/28/2006,01/18/2024,03/31/2026,POINT (-75.211267301 44.859930372)
4450071,SHARLOWS SERV STA,,11970 ST HWY 37,WADINGTON,NY,13694,STLA,EDWIN E SHARLOW,,DLU,06/30/1986,07/18/2023,08/31/2025,POINT (-75.219884233 44.855894654)
7133181,BROOKDALE TRAILER &,OUTDOORS,1864 CR 49,WINTHROP,NY,13697,STLA,BROOKDALE OUTDOOR,GROUP LLC,DLU,08/07/2024,,07/31/2026,POINT (-74.796661825 44.800423302)
7133181,BROOKDALE TRAILER &,OUTDOORS,1864 CR 49,WINTHROP,NY,13697,STLA,BROOKDALE OUTDOOR,GROUP LLC,DLB,08/07/2024,,07/31/2026,POINT (-74.796661825 44.800423302)
7067954,JOHNS AUTO REPAIR,,829 COUNTRY RD 49,WINTHROP,NY,13697,STLA,JOHN WILLIAM DALLAND,,DLU,03/28/2001,07/30/2024,07/31/2026,POINT (-74.734517222 44.737138802)
7089091,TWIN FORKS AUTO,GROUP INC,PB 495 519 MONTAK HY,AMAGANSETT,NY,11930,SUFF,RICHARD J PRINCIPI,JR,DLU,02/21/2001,01/27/2023,01/31/2025,POINT (-72.126690807 40.979247168)
7035460,Z HAMPTON LTD,,PB1040 24CRNBY HL RD,AMAGANSETT,NY,11930,SUFF,CHARLES VALENTI,,DLU,07/10/1986,06/28/2024,06/30/2026,POINT (-72.1186218 40.9813828)
7116273,101 AUTO MALL INC,,725 BROADWAY,AMITYVILLE,NY,11701,SUFF,RAJNI T MOHNANI,,DLU,07/08/2013,06/16/2017,06/30/2019,POINT (-73.426173047 40.700235907)
7118613,AJS AUTO SALES INC,,572 N BROADWAY,AMITYVILLE,NY,11701,SUFF,ANDRES Y CASTILLO,,DLU,10/29/2014,07/09/2024,09/30/2026,POINT (-73.422793883 40.69275158)
7081747,AMITY BAY AUTO SALES,LTD,76 MERRICK RD,AMITYVILLE,NY,11701,SUFF,JOHN J GIAMARINO,,DLU,07/02/1998,04/24/2020,06/30/2022,POINT (-73.419714455 40.671736598)
7034187,AMITY HARBOR MARINE,INC,30 E MERRICK RD,AMITYVILLE,NY,11701,SUFF,BENJAMIN PULVIDENTE,,DLB,03/14/1989,02/09/2023,02/28/2025,POINT (-73.422162924 40.671638089)
7034187,AMITY HARBOR MARINE,INC,30 E MERRICK RD,AMITYVILLE,NY,11701,SUFF,BENJAMIN PULVIDENTE,,DLU,03/14/1989,02/09/2023,02/28/2025,POINT (-73.422162924 40.671638089)
7039916,AUTO TOPIA INC,,233 COUNTYLINE RD,AMITYVILLE,NY,11701,SUFF,ANTONIO SCOLERI,,DLU,07/17/1987,05/15/2023,06/30/2025,POINT (-73.424418882 40.679253615)
7128985,BAYMEN BOATWORKS LLC,,233 S KETCHAM AVE,AMITYVILLE,NY,11701,SUFF,ZACHARY T BROWN,,DLU,10/01/2021,09/22/2023,09/30/2025,POINT (-73.424028956 40.663641608)
7126216,BILLY AUTO INC,,632 RT 110,AMITYVILLE,NY,11701,SUFF,BILJINDER SINGH,,DLU,06/16/2021,08/01/2023,09/30/2025,POINT (-73.425416588 40.697438397)
7118462,BROADWAY AUTOS INC,,529 BROADWAY,AMITYVILLE,NY,11701,SUFF,HECTOR HERNANDEZ,,DLU,09/23/2014,08/23/2024,08/31/2026,POINT (-73.420705867 40.690468476)
7081431,CARS ON ORDER LTD,,77 MERRICK ROAD,AMITYVILLE,NY,11701,SUFF,ANDREAS STYLIANOU,,DLU,05/21/1998,04/30/2024,04/30/2026,POINT (-73.419836747 40.67119936)
7034242,DELMARINE INC,,232 SO KETCHAM AVE,AMITYVILLE,NY,11701,SUFF,CHRISTOPHER A,MCGUIRK,YTB,04/23/1986,02/27/2020,03/31/2022,POINT (-73.423085573 40.663310606)
7123082,FIRST CHCE AUTOBODY,AUTO SALES INC,262 BROADWAY,AMITYVILLE,NY,11701,SUFF,PEDRO TORRES,,DLU,05/03/2018,08/29/2023,09/30/2025,POINT (-73.417219582 40.681404118)
7054118,GERMAN AUTO REPAIR,TECHNICIANS INC,1 ELM PLACE,AMITYVILLE,NY,11701,SUFF,KENNETH RAAB,,DLU,04/20/2012,01/26/2023,01/31/2025,POINT (-73.415903036 40.683123246)
7131150,GOLD COAST MOTORS OF,SUNRISE LLC,189 SUNRISE HIGHWAY,AMITYVILLE,NY,11701,SUFF,ANTHONY DEO,,DLU,05/08/2023,,04/30/2025,POINT (-73.417030067 40.687726294)
7102932,GREAT BUY AUTO SALES,INC,38 MERRICK RD,AMITYVILLE,NY,11701,SUFF,MOE S AHMED,,DLU,11/20/2006,09/19/2022,10/31/2024,POINT (-73.421765927 40.671633392)
1521026,H&H EUROPEAN AUTO,SERV INC,105 MERRICK RD,AMITYVILLE,NY,11701,SUFF,HARALD HEJNA,,DLU,11/20/1980,02/12/2024,02/28/2026,POINT (-73.418568062 40.671188045)
7126668,HOT WHEELS INC,,58 ALBANY AV STE 203,AMITYVILLE,NY,11701,SUFF,CHRISTOPHER GRAHAM,,DLU,07/29/2020,,06/30/2022,POINT (-73.416375943 40.683419756)
7115654,IRVINGS RECYCLABLES,INC,139 DIXON AVENUE,AMITYVILLE,NY,11701,SUFF,BRYAN M GREENBERG,,DLU,08/05/2013,02/01/2019,02/28/2021,POINT (-73.413865563 40.683677248)
7082837,LEGEND AUTORAMA LTD,,158 MERRICK RD,AMITYVILLE,NY,11701,SUFF,WAYNE SIEGEL,,DLN,08/10/2001,06/27/2023,07/31/2025,POINT (-73.415572789 40.671459493)
7118381,MERCEDES BENZ OF,MASSAPEQUA,101 E SUNRISE HWY,AMITYVILLE,NY,11701,SUFF,TT OF MASSAPEQUA INC,,DLN,09/09/2014,07/15/2024,08/31/2026,POINT (-73.41268799 40.687473957)
1522162,MI JOE AUTO SALES,,632 RT 110,AMITYVILLE,NY,11701,SUFF,MI JOE AUTOMOTIVE,SPECIALTIES INC,DLU,01/13/1994,01/23/2019,02/28/2021,POINT (-73.425416588 40.697438397)
7103432,MOTORWORKS CLEAN,VEHICLES INC,111 SUNRISE HIGHWAY,AMITYVILLE,NY,11701,SUFF,GARY BIRKE,,DLU,02/09/2007,12/15/2022,01/31/2025,POINT (-73.411206907 40.688233944)
7125443,NORTHSHORE AUTO,SALES AND BRKERS INC,51 MAPLE PLACE STE 1,AMITYVILLE,NY,11701,SUFF,ANDREW PETERS,,DLU,04/16/2019,01/31/2023,03/31/2025,POINT (-73.414260435 40.681760935)
7107231,OSB AUTO SALES INC,,51 SPRAGUE AVENUE,AMITYVILLE,NY,11701,SUFF,OSCAR S BENITEZ,,DLU,11/14/2008,10/26/2016,10/31/2018,POINT (-73.416301428 40.684900713)
7043880,PEARL GREY MARINE,SERVICE,247 S KETCHAM AV,AMITYVILLE,NY,11701,SUFF,TOOMEYS MARINE,SERVICE INC,DLB,06/13/1988,04/09/2024,05/31/2026,POINT (-73.423555798 40.662529664)
7097630,PRIORITY VAN SALES,,107 SUNRISE HWY,AMITYVILLE,NY,11701,SUFF,PRIORITY AUTO &,FLEET INC,DLU,06/30/2004,05/02/2024,05/31/2026,POINT (-73.411670427 40.688117142)
7104707,PW AUTO CENTER INC,,10 MAPLE PL,AMITYVILLE,NY,11701,SUFF,MOHAMMAD H NOORI,,DLU,01/23/2015,05/16/2023,07/31/2025,POINT (-73.415563569 40.682657673)
7035881,RON GARCIA AUTO,SALES INC,20 MILL ST POBOX1055,AMITYVILLE,NY,11701,SUFF,RONALD GARCIA,,DLU,08/12/1986,09/02/2022,07/31/2024,POINT (-73.41570866 40.681580683)
7094818,RUDY AUTO REPAIR INC,,45D BURCH AVE,AMITYVILLE,NY,11701,SUFF,RUDOLFO GUEVARA,,DLU,07/17/2019,04/21/2023,04/30/2025,POINT (-73.422187033 40.680547948)
7111205,SAMMY AUTO REPAIR,,64 MERRICK ROAD,AMITYVILLE,NY,11701,SUFF,S&L SERVICE STATION,CORP,DLU,11/02/2010,08/28/2024,10/31/2026,POINT (-73.420406968 40.67180973)
7001388,SECURITY DODGE,CHRYSLR JEEP RAM GEM,345 MERRICK RD,AMITYVILLE,NY,11701,SUFF,SECURITY AUTO SALES,INC,DLN,01/13/1984,04/26/2023,06/30/2025,POINT (-73.409485097 40.668688729)
7113675,SOUTH SHORE AUTO,SALES LI INC,189A SUNRISE HIGHWAY,AMITYVILLE,NY,11701,SUFF,RAYMOND PHELAN,,DLU,03/09/2012,05/01/2022,02/28/2024,POINT (-73.417030067 40.687726294)
7123506,SOUTH SHORE NISSAN,LLC,200 SUNRISE HIGHWAY,AMITYVILLE,NY,11701,SUFF,RAYMOND TANTILLO,,DLN,01/23/2018,12/04/2023,12/31/2025,POINT (-73.414799726 40.687105782)
7132177,STREAM AUTO OUTLET,,189 SUNRISE HIGHWAY,AMITYVILLE,NY,11701,SUFF,189 SUNRISE AUTO,AMITYVILLE LLC,DLU,01/09/2024,,12/31/2025,POINT (-73.417030067 40.687726294)
7118449,SUNRISE AUTO OUTLET,,189 SUNRISE HWY,AMITYVILLE,NY,11701,SUFF,189 SUNRISE HWY AUTO,LLC,DLU,09/19/2014,08/17/2022,08/31/2024,POINT (-73.417030067 40.687726294)
7127616,T ONE LLC,,42 SPRAGUE AVE,AMITYVILLE,NY,11701,SUFF,JARED STEIN,,DLU,11/17/2020,09/30/2022,10/31/2024,POINT (-73.416647098 40.685469089)
7086845,TOP LINE AUTO SALES,INC,45 D2 BURCH AVENUE,AMITYVILLE,NY,11701,SUFF,JAMES B MCCREEDY,,DLU,03/02/2000,01/03/2024,02/28/2026,POINT (-73.423226414 40.678735727)
7112804,VILLAGE LINE AUTO,BODY INC,123 ALBANY AVE,AMITYVILLE,NY,11701,SUFF,ANDREW NUSS,,DLU,07/30/2018,07/01/2024,08/31/2026,POINT (-73.414085588 40.686147395)
7129359,WESTBURY USED CAR,DEALER,143 SUNRISE HWY,AMITYVILLE,NY,11701,SUFF,BALWINDER SINGH,,DLU,01/03/2022,,12/31/2023,POINT (-73.409662206 40.688682543)
7122254,WHEELS TO GO MOTOR,SPORTS INC,51 MAPLE PLACE STE 1,AMITYVILLE,NY,11701,SUFF,PETER CUCURULLO,,DLU,05/03/2017,,04/30/2019,POINT (-73.414260435 40.681760935)
7125668,LIGHTHOUSE YACHT,SALES,PB1250 229MEET HOUSE,AQUEBOGUE,NY,11931,SUFF,LIGHTHOUSE MARINA,INC,DLB,06/05/2019,05/09/2023,05/31/2025,POINT (-72.63509 40.936879)
7036846,LIGHTHOUSE YACHT,SALES,PB1250 229 MTGH CKRD,AQUEBOGUE,NY,11931,SUFF,LARRYS LIGHTHOUSE,MARINA INC,DLB,11/10/1986,08/09/2018,10/31/2020,POINT (-72.63509 40.936879)
7125668,LIGHTHOUSE YACHT,SALES,PB1250 229MEET HOUSE,AQUEBOGUE,NY,11931,SUFF,LIGHTHOUSE MARINA,INC,YTB,06/05/2019,05/09/2023,05/31/2025,POINT (-72.63509 40.936879)
7039319,CS BABYLON MARINE,INC,156 CEDAR LANE,BABYLON,NY,11702,SUFF,CHARLES SMITH,,DLB,06/02/1987,05/16/2023,05/31/2025,POINT (-73.325282593 40.686692009)
7039220,SOUTHARDS BOAT YARD,INC,9 WILLOW ST,BABYLON,NY,11702,SUFF,DAVID N SOUTHARD,,DLB,05/26/1987,03/23/2017,04/30/2019,POINT (-73.318945874 40.696742917)
7034194,SUFFOLK MARINE,CENTER INC,45 WILLOW ST,BABYLON,NY,11702,SUFF,EUGENE F HAYES,,YTB,01/31/2001,11/17/2022,12/31/2024,POINT (-73.318671115 40.695488816)
7034194,SUFFOLK MARINE,CENTER INC,45 WILLOW ST,BABYLON,NY,11702,SUFF,EUGENE F HAYES,,DLB,01/31/2001,11/17/2022,12/31/2024,POINT (-73.318671115 40.695488816)
7109715,SUPERIOR 1 SALES INC,,26 PINE STREET,BABYLON,NY,11702,SUFF,VINCENT GAROFALO,,DLU,02/03/2010,12/08/2023,01/31/2026,POINT (-73.33686236 40.699228989)
7035643,VILLAGE SUNOCO,SERVICENTER,156 W MAIN ST,BABYLON,NY,11702,SUFF,VINRON INDUSTRIES,INC,DLU,07/22/1997,06/11/2024,06/30/2026,POINT (-73.326037383 40.695319418)
7126618,RITEWAY MARINE,SOLUTIONS INC,12 POST PL,BABYLONS,NY,11702,SUFF,RORY P HOGAN,,DLB,01/27/2020,10/26/2023,12/31/2025,POINT (-73.317251472 40.686125602)
7126618,RITEWAY MARINE,SOLUTIONS INC,12 POST PL,BABYLONS,NY,11702,SUFF,RORY P HOGAN,,YTB,01/27/2020,10/26/2023,12/31/2025,POINT (-73.317251472 40.686125602)
7126618,RITEWAY MARINE,SOLUTIONS INC,12 POST PL,BABYLONS,NY,11702,SUFF,RORY P HOGAN,,DLU,09/01/2020,10/26/2023,12/31/2025,POINT (-73.317251472 40.686125602)
7123161,ARATCO INC,,750 MONTAUK HIGHWAY,BAYPORT,NY,11705,SUFF,AHMET SALIHOGLU,,DLU,11/08/2017,,10/31/2019,POINT (-73.0539712 40.746623581)
7114072,BAYPORT AUTO SALES,LTD,750 MONTAUK HIGHWAY,BAYPORT,NY,11705,SUFF,ABDULLAH H AKDENIZ,,DLB,05/15/2012,05/01/2020,04/30/2022,POINT (-73.0539712 40.746623581)
7114072,BAYPORT AUTO SALES,LTD,750 MONTAUK HIGHWAY,BAYPORT,NY,11705,SUFF,ABDULLAH H AKDENIZ,,DLU,05/15/2012,03/06/2024,04/30/2026,POINT (-73.0539712 40.746623581)
1521081,BAYPORT AUTO TRANS,SERV INC,736 MONTAUK HWY,BAYPORT,NY,11705,SUFF,WILLIAM BARTHELME JR,,DLU,03/17/2004,01/08/2024,02/28/2026,POINT (-73.055215189 40.746720695)
7122242,BAYPORT BOAT CENTER,,620 MONTAUK HIGHWAY,BAYPORT,NY,11705,SUFF,UK MOTORSPORTS LTD,,DLU,04/29/2017,03/06/2023,03/31/2025,POINT (-73.060394252 40.746935639)
7122242,BAYPORT BOAT CENTER,,620 MONTAUK HIGHWAY,BAYPORT,NY,11705,SUFF,UK MOTORSPORTS LTD,,YTB,04/29/2017,03/06/2023,03/31/2025,POINT (-73.060394252 40.746935639)
7122242,BAYPORT BOAT CENTER,,620 MONTAUK HIGHWAY,BAYPORT,NY,11705,SUFF,UK MOTORSPORTS LTD,,DLB,04/29/2017,03/06/2023,03/31/2025,POINT (-73.060394252 40.746935639)
7120405,BETTER BUS SOLUTIONS,LLC,584 MIDDLE RD STE B,BAYPORT,NY,11705,SUFF,MICHAEL E ROSATO,,DLU,02/27/2018,01/07/2020,01/31/2022,POINT (-73.050438563 40.737773758)
7123728,VETS AUTO REPAIR INC,,748 MONTAUK HWY,BAYPORT,NY,11705,SUFF,MOHAMMED KHAN,,DLU,03/26/2018,01/26/2022,02/28/2024,POINT (-73.054370681 40.74658515)
7117385,ACURA OF BAYSHORE,,1930 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,RANA BAYSHORE LLC,,DLN,02/25/2014,01/10/2024,01/31/2026,POINT (-73.2314092 40.738522754)
7132915,ALL AREA FIRE & RSCU,APPARATUS SALES LLC,194A N FEHR WAY,BAYSHORE,NY,11706,SUFF,JOHN J CASTLES,,DLU,05/30/2024,,04/30/2026,POINT (-73.285891008 40.76633047)
7091337,ALL ISLAND AUTO,COMPANY INC,4 SWEENEYDALE AV,BAYSHORE,NY,11706,SUFF,MARIO N VASCONCELOS,,DLU,10/16/2012,11/02/2023,11/30/2025,POINT (-73.262728701 40.759442277)
7117915,ALL STAR CARTS &,VEHICLES INC,1565 5TH INDSTRAL CT,BAYSHORE,NY,11706,SUFF,STEPHEN L KRONRAD,,DLU,06/10/2014,05/06/2024,05/31/2026,POINT (-73.26616855 40.753326756)
7124866,AR MOTORSPORTS,,45 PINE AIRE DR,BAYSHORE,NY,11706,SUFF,LM CAPITAL HOLDINGS,CORP,DLU,11/28/2018,10/13/2022,10/31/2024,POINT (-73.264771874 40.775722824)
7096311,ATLANTIC HONDA,,1391 SUNRISE HWY,BAYSHORE,NY,11706,SUFF,SUNRISE AUTO MALL,LLC,DLN,12/18/2003,11/22/2017,11/30/2019,POINT (-73.255913579 40.7343652)
7122158,ATLANTIC HONDA,,1375 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,SUNRISE AUTOMALL LLC,,DLN,04/05/2017,02/14/2023,03/31/2025,POINT (-73.256982228 40.734152278)
7059394,ATLANTIC NISSAN,SUPERSTORE,1521 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,AUTO MALL NISSAN INC,,DLN,06/11/1992,04/20/2018,05/31/2020,POINT (-73.25101898 40.735348376)
7084239,AUTO CONNECTION INC,,1696 SUNRISE HWY,BAYSHORE,NY,11706,SUFF,PAUL S WEINBERG,,DLU,04/13/1999,01/18/2023,03/31/2025,POINT (-73.243510956 40.736364152)
7076334,AUTO NETWORK NY INC,,21B WASHINGTON AVE,BAYSHORE,NY,11706,SUFF,JOANNE CHRISTOPHIDES,,DLU,11/12/1996,08/18/2024,10/31/2026,POINT (-73.289720022 40.768537019)
7050967,BAYSHORE CARS &,TRUCK SALES INC,1490 SUNRISE HWY,BAYSHORE,NY,11706,SUFF,JANICE A BASERAP,,DLU,03/23/1990,02/12/2020,02/28/2022,POINT (-73.252326169 40.734487086)
7063316,BAY SHORE POLARIS,,1913 UNION BLVD,BAYSHORE,NY,11706,SUFF,BAY SHORE MOWER INC,,DLU,12/21/2010,04/19/2023,05/31/2025,POINT (-73.24387361 40.727385604)
7117447,BEST RIDE,,194 B N FEHRWAY,BAYSHORE,NY,11706,SUFF,JLB TRANSPORTATION,INC,DLU,03/10/2014,12/28/2017,02/28/2020,POINT (-73.285891008 40.76633047)
7036313,BI COUNTY AUTO &,TRUCK SALVAGE CORP,1 MCADAM ST,BAYSHORE,NY,11706,SUFF,KENNETH HILLMAN SR,,DLU,10/22/1986,08/08/2024,08/31/2026,POINT (-73.263502351 40.75766963)
7075836,CANER AUTO INC,,1573 BRENTWOOD RD,BAYSHORE,NY,11706,SUFF,HASAN CANEN,,DLU,09/24/1996,08/02/2024,08/31/2026,POINT (-73.244974573 40.757639581)
7132391,CARUCCI MOTORS LLC,,1782 UNION BLVD,BAYSHORE,NY,11706,SUFF,RICKY BERRIOS JR,,DLU,02/20/2024,,01/31/2026,POINT (-73.248582982 40.725270305)
7121319,CROSS BAY MOTOR,GROUP LLC,1660-B SUNRISE HWY,BAYSHORE,NY,11706,SUFF,JOSEPH CIRASOLA,,DLU,08/09/2016,05/30/2024,07/31/2026,POINT (-73.244418068 40.736128809)
7105602,CROSSBAY MOTOR,SPORTS LLC,1660 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,MICHAEL J CIRASOLA,,DLB,02/26/2008,12/19/2023,01/31/2026,POINT (-73.244418068 40.736128809)
7105602,CROSSBAY MOTOR,SPORTS LLC,1660 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,MICHAEL J CIRASOLA,,DLU,02/26/2008,12/19/2023,01/31/2026,POINT (-73.244418068 40.736128809)
7128925,D&G AUTO REPAIR,SERVICES CORPORATION,1924 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,YOVANI GUARDADO,,DLU,06/02/2022,07/14/2023,08/31/2025,POINT (-73.232253093 40.738440912)
7128925,D&G AUTO REPAIR,SERVICES CORPORATION,1924 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,YOVANI GUARDADO,,DLB,06/02/2022,07/14/2023,08/31/2025,POINT (-73.232253093 40.738440912)
7040795,DIAMANDIS BROS AUTO,SALES INC,124 5TH AVE,BAYSHORE,NY,11706,SUFF,MARIO DIAMANDIS,,DLU,10/02/1987,08/24/2021,09/30/2023,POINT (-73.258575552 40.724821622)
1520062,DONNASUE,TRANSMISSION CORP,1926 UNION BLV,BAYSHORE,NY,11706,SUFF,SHIRLEY ROSE,,DLU,01/19/1984,02/01/2024,02/28/2026,POINT (-73.24315 40.727049616)
7122052,DREAM MAKER,MOTORSPORTS INC,1701 SUNRISE HWY,BAYSHORE,NY,11706,SUFF,WALTER J ILLIGASCH,,DLU,02/28/2017,07/29/2019,01/31/2021,POINT (-73.245995237 40.739489994)
7019908,ERNEST W BRAUN,,61A PINEAIRE DRIVE,BAYSHORE,NY,11706,SUFF,ERNEST BRAUN,,DLU,07/01/1982,06/09/2017,06/30/2019,POINT (-73.266451272 40.775308716)
7119412,EUROPEAN MOTOR CAR,INC,281 SKIP LANE UNIT H,BAYSHORE,NY,11706,SUFF,GEORGE R SHAFIK,,DLU,05/01/2015,03/28/2023,04/30/2025,POINT (-73.284852399 40.763863353)
7123325,I&M AUTO REPAIR &,TIRE INC,30 WISCONSIN COURT,BAYSHORE,NY,11706,SUFF,VILLANUEVA MARVIN,,DLU,05/26/2021,11/29/2023,11/30/2025,POINT (-73.263765207 40.762144183)
7075294,K&B SMITH AUTO SALES,,2 BAY PLACE,BAYSHORE,NY,11706,SUFF,KIMBERLY A SMITH,ETAL,DLU,07/19/1996,05/31/2024,06/30/2026,POINT (-73.225476003 40.722838128)
7035030,LONG ISLAND YACHT,SALES,41 DEGNON BLV,BAYSHORE,NY,11706,SUFF,C&S YACHT SALES INC,,DLB,06/04/1986,04/04/2024,05/31/2026,POINT (-73.225265952 40.724659139)
7035030,LONG ISLAND YACHT,SALES,41 DEGNON BLV,BAYSHORE,NY,11706,SUFF,C&S YACHT SALES INC,,YTB,06/04/1986,04/04/2024,05/31/2026,POINT (-73.225265952 40.724659139)
1522993,MICHAEL ANTHONY,AUTO SERVICE INC,2304 UNION BLVD,BAYSHORE,NY,11706,SUFF,MICHAEL CIFELLI,,DLU,08/24/1982,09/20/2023,09/30/2025,POINT (-73.228897496 40.730383392)
7119627,MOTORSPORTS,COLLISION II INC,575 MANATUCK BLVD,BAYSHORE,NY,11706,SUFF,ELVIS CONTRINO,,DLU,09/12/2017,05/10/2023,05/31/2025,POINT (-73.265976906 40.731521579)
1520701,NEWINS BAY SHORE,FORD INC,219 W MAIN ST,BAYSHORE,NY,11706,SUFF,CHARLES E STICKNEY,,DLN,12/17/1980,12/21/2023,02/28/2026,POINT (-73.255160429 40.718089277)
7119918,NY AUTO & INDUSTRIAL,CORP,55 SWEENEYDALE AVE,BAYSHORE,NY,11706,SUFF,SUNRAM MAHABAL,,DLU,08/26/2015,07/13/2023,07/31/2025,POINT (-73.264282119 40.759027456)
7090028,PEAK AUTOMOTIVE INC,,1660C SUNRISE HWY,BAYSHORE,NY,11706,SUFF,FRANK X LOUGHLIN,,DLB,06/26/2002,02/06/2023,04/30/2025,POINT (-73.244418068 40.736128809)
7090028,PEAK AUTOMOTIVE INC,,1660C SUNRISE HWY,BAYSHORE,NY,11706,SUFF,FRANK X LOUGHLIN,,DLU,05/14/2001,02/06/2023,04/30/2025,POINT (-73.244418068 40.736128809)
7090028,PEAK AUTOMOTIVE INC,,1660C SUNRISE HWY,BAYSHORE,NY,11706,SUFF,FRANK X LOUGHLIN,,YTB,06/26/2002,02/06/2023,04/30/2025,POINT (-73.244418068 40.736128809)
7061328,PINE AIRE TRUCK,SERVICE INC,180 CORBIN AV,BAYSHORE,NY,11706,SUFF,CYNTHIA BLOOM,,DLU,12/31/1992,10/13/2022,11/30/2024,POINT (-73.292781428 40.764724845)
7126115,RHDGUYZ LLC,,333 SPUR DR N UNIT D,BAYSHORE,NY,11706,SUFF,BRIAN NIEVES,,DLU,09/11/2019,08/09/2021,08/31/2023,POINT (-73.264347079 40.750518274)
7121789,WHEELER DEALER AUTO,SALES LLC,214 N FEHR WAY,BAYSHORE,NY,11706,SUFF,JUNIOR MAHABIR,,DLU,12/08/2016,12/03/2020,11/30/2022,POINT (-73.285647423 40.765953339)
7045478,WHEELS USED CARS,,50 ESSEX ST,BAYSHORE,NY,11706,SUFF,MICHAEL C TORNS INC,,DLU,10/13/1988,07/28/2024,09/30/2026,POINT (-73.230358476 40.735568338)
7126283,W & M AUTO REPAIR II,INC,1924 SUNRISE HIGHWAY,BAYSHORE,NY,11706,SUFF,WILLIAMS MARADIAGA,,DLU,03/08/2021,,11/30/2021,POINT (-73.232253093 40.738440912)
7088815,ALL SERVICE FUNDING,CORP,270 S FEHR WAY,BAY SHORE,NY,11706,SUFF,JOHN MELODIA,,DLU,12/11/2000,11/08/2022,11/30/2024,POINT (-73.283965734 40.764932008)
7097582,ATLANTIC CADILLAC,,1350-1356 SUNRISE HY,BAY SHORE,NY,11706,SUFF,AUTOMALL IMPORTS LLC,,DLN,06/29/2004,04/19/2018,05/31/2020,POINT (-73.25726665 40.733494721)
7080197,ATLANTIC CHEVROLET,CADILLAC,1350-1356 SUNRISE HY,BAY SHORE,NY,11706,SUFF,AUTOMALL IMPORTS LLC,,DLN,01/09/1998,10/13/2023,12/31/2025,POINT (-73.25726665 40.733494721)
7080197,ATLANTIC CHEVROLET,CADILLAC,1350-1356 SUNRISE HY,BAY SHORE,NY,11706,SUFF,AUTOMALL IMPORTS LLC,,DLB,01/09/1998,10/13/2023,12/31/2025,POINT (-73.25726665 40.733494721)
7001471,BLUE RIBBON AUTO,BODY INC,44 CLEVELAND AVE,BAY SHORE,NY,11706,SUFF,RICHARD PARZIALE,,DLU,08/10/1982,07/13/2023,07/31/2025,POINT (-73.288704806 40.76755751)
